AREA,COUNTRY_CD,COUNTRY_NM,DATE,총 1차 접종자 수,총 부스터 접종자 수,인구 100명당 총 접종 횟수,1차 접종률(%),부스터 접종률(%),latitude,longitude
EUROPE,ALB,Albania,2023-07-30,1349178.0,401929.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-08-27,1349236.0,402263.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-09-24,1349255.0,402371.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-10-29,1349255.0,402371.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2023-11-26,1349255.0,402371.0,107.0,47.0,14.0,41.0,20.0
EUROPE,ALB,Albania,2021-01-31,2720.0,,,,,41.0,20.0
EUROPE,ALB,Albania,2021-02-28,14196.0,,1.0,,,41.0,20.0
EUROPE,ALB,Albania,2021-03-28,115557.0,,4.0,4.0,,41.0,20.0
EUROPE,ALB,Albania,2021-04-25,389013.0,,16.0,14.0,,41.0,20.0
EUROPE,ALB,Albania,2021-05-30,479054.0,,27.0,17.0,,41.0,20.0
EUROPE,ALB,Albania,2021-06-27,550086.0,,33.0,19.0,,41.0,20.0
EUROPE,ALB,Albania,2021-07-25,662267.0,,41.0,23.0,,41.0,20.0
EUROPE,ALB,Albania,2021-08-29,830092.0,,51.0,29.0,,41.0,20.0
EUROPE,ALB,Albania,2021-09-26,940761.0,,60.0,33.0,,41.0,20.0
EUROPE,ALB,Albania,2021-10-31,1023832.0,,67.0,36.0,,41.0,20.0
EUROPE,ALB,Albania,2021-11-28,1078320.0,,70.0,37.0,,41.0,20.0
EUROPE,ALB,Albania,2021-12-26,1174333.0,,82.0,41.0,,41.0,20.0
EUROPE,ALB,Albania,2022-01-30,1262220.0,30494.0,91.0,44.0,1.0,41.0,20.0
EUROPE,ALB,Albania,2022-02-27,1288067.0,239848.0,95.0,45.0,8.0,41.0,20.0
EUROPE,ALB,Albania,2022-03-27,1302488.0,268510.0,97.0,45.0,9.0,41.0,20.0
EUROPE,ALB,Albania,2022-04-24,1312871.0,294883.0,99.0,46.0,10.0,41.0,20.0
EUROPE,ALB,Albania,2022-05-29,1320993.0,311224.0,100.0,46.0,11.0,41.0,20.0
EUROPE,ALB,Albania,2022-06-26,1327103.0,326422.0,101.0,46.0,11.0,41.0,20.0
EUROPE,ALB,Albania,2022-07-31,1331453.0,341320.0,102.0,46.0,12.0,41.0,20.0
EUROPE,ALB,Albania,2022-08-28,1335207.0,351456.0,103.0,46.0,12.0,41.0,20.0
EUROPE,ALB,Albania,2022-09-25,1337928.0,358720.0,104.0,46.0,12.0,41.0,20.0
EUROPE,ALB,Albania,2022-10-30,1339969.0,367780.0,104.0,47.0,13.0,41.0,20.0
SOUTH_AMERICA,CHL,Chile,2021-01-31,170307.0,,1.0,1.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-02-28,3425846.0,,19.0,18.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-03-28,6696893.0,,54.0,35.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-04-25,8052578.0,,76.0,42.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-05-30,10487308.0,,97.0,55.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-06-27,12156542.0,,118.0,64.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-07-25,12653929.0,,130.0,66.0,,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-08-29,13156679.0,1370595.0,144.0,69.0,7.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-09-26,14672087.0,3199023.0,167.0,77.0,17.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-10-31,15787869.0,5487157.0,189.0,83.0,29.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-11-28,16297913.0,8476156.0,214.0,85.0,44.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2021-12-26,16716849.0,10921179.0,231.0,87.0,57.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-01-30,17039965.0,12609415.0,244.0,89.0,66.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-02-27,17207792.0,13000495.0,255.0,90.0,68.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-03-27,17298408.0,13581897.0,265.0,90.0,71.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-04-24,17339134.0,13971490.0,275.0,91.0,73.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-05-29,17386502.0,14547771.0,296.0,91.0,76.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-06-26,17420955.0,15002490.0,310.0,91.0,78.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-07-31,17453718.0,15368475.0,319.0,91.0,80.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-08-28,17480585.0,15554089.0,324.0,91.0,81.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-09-25,17494950.0,15650449.0,326.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-10-30,17500616.0,15682208.0,327.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-11-27,17505049.0,15700035.0,331.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2022-12-25,17507979.0,15709398.0,333.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-01-29,17512316.0,15719850.0,337.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-02-26,17516583.0,15728887.0,339.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-03-26,17520045.0,15735259.0,341.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-04-30,17527038.0,15752512.0,344.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-05-28,17531718.0,15765912.0,347.0,92.0,82.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-06-25,17535168.0,15774147.0,348.0,92.0,83.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-07-30,17536852.0,15776190.0,349.0,92.0,83.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-08-27,17536890.0,15776762.0,349.0,92.0,83.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-09-24,17537321.0,15777211.0,350.0,92.0,83.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-10-29,17538289.0,15778537.0,350.0,92.0,83.0,-37.1116999,-87.87746315
SOUTH_AMERICA,CHL,Chile,2023-11-26,17538744.0,15779393.0,350.0,92.0,83.0,-37.1116999,-87.87746315
ASIA,KWT,Kuwait,2023-05-28,3457090.0,1457523.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-06-25,3457182.0,1457524.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-07-30,3457274.0,1457524.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-08-27,3457385.0,1457526.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-09-24,3457435.0,1457538.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-10-29,3457470.0,1457544.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-11-26,3457498.0,1457547.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2021-01-31,,,4.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-02-28,,,7.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-03-28,,,13.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-04-25,,,27.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-05-30,,,36.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-06-27,,,45.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-07-25,,,55.0,,,29.4,47.36
ASIA,KWT,Kuwait,2021-08-29,176280.0,,58.0,4.0,,29.4,47.36
ASIA,KWT,Kuwait,2021-09-26,372147.0,,60.0,9.0,,29.4,47.36
ASIA,KWT,Kuwait,2021-10-31,991870.0,19295.0,78.0,23.0,,29.4,47.36
ASIA,KWT,Kuwait,2021-11-28,2976283.0,101989.0,143.0,70.0,2.0,29.4,47.36
ASIA,KWT,Kuwait,2021-12-26,3336812.0,435830.0,164.0,78.0,10.0,29.4,47.36
ASIA,KWT,Kuwait,2022-01-30,3366671.0,709851.0,172.0,79.0,17.0,29.4,47.36
ASIA,KWT,Kuwait,2022-02-27,3391518.0,902811.0,177.0,79.0,21.0,29.4,47.36
ASIA,KWT,Kuwait,2022-03-27,3412988.0,1163538.0,184.0,80.0,27.0,29.4,47.36
ASIA,KWT,Kuwait,2022-04-24,3420281.0,1256808.0,187.0,80.0,29.0,29.4,47.36
ASIA,KWT,Kuwait,2022-05-29,3426180.0,1304523.0,188.0,80.0,31.0,29.4,47.36
ASIA,KWT,Kuwait,2022-06-26,3433696.0,1364852.0,190.0,80.0,32.0,29.4,47.36
ASIA,KWT,Kuwait,2022-07-31,3439899.0,1406954.0,191.0,81.0,33.0,29.4,47.36
ASIA,KWT,Kuwait,2022-08-28,3442993.0,1424271.0,192.0,81.0,33.0,29.4,47.36
ASIA,KWT,Kuwait,2022-09-25,3445181.0,1432373.0,192.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2022-10-30,3449405.0,1444157.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2022-11-27,3453700.0,1455184.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2022-12-25,3455111.0,1457163.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-01-29,3456112.0,1457442.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-02-26,3456391.0,1457474.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-03-26,3456611.0,1457491.0,193.0,81.0,34.0,29.4,47.36
ASIA,KWT,Kuwait,2023-04-30,3456856.0,1457514.0,193.0,81.0,34.0,29.4,47.36
NORTH_AMERICA,BLZ,Belize,2021-10-31,205977.0,371.0,97.0,52.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-11-28,209138.0,6136.0,103.0,53.0,2.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-12-26,210821.0,15690.0,107.0,53.0,4.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-01-30,212821.0,30948.0,113.0,54.0,8.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-02-27,214193.0,38360.0,116.0,54.0,10.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-03-27,215493.0,43481.0,118.0,54.0,11.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-04-24,216100.0,45519.0,119.0,54.0,11.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-05-29,216617.0,48867.0,120.0,54.0,12.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-06-26,226909.0,49729.0,123.0,57.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-07-31,227846.0,49965.0,125.0,57.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-08-28,228400.0,50557.0,125.0,57.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-09-25,229202.0,50826.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-10-30,229512.0,51017.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-11-27,229539.0,51027.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2022-12-25,229560.0,51087.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-01-29,229575.0,51153.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-02-26,229605.0,51276.0,126.0,58.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-03-26,236076.0,53172.0,128.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-04-30,236093.0,53189.0,128.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-05-28,236143.0,53189.0,128.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-06-25,236176.0,53189.0,128.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-07-30,236176.0,53189.0,128.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-08-27,236182.0,53189.0,129.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-09-24,236215.0,53189.0,129.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-10-29,236221.0,53189.0,129.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2023-11-26,236221.0,53189.0,129.0,59.0,13.0,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-03-28,22142.0,,6.0,6.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-04-25,42100.0,,11.0,11.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-05-30,63790.0,,19.0,16.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-06-27,83689.0,,28.0,21.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-07-25,130069.0,,45.0,33.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-08-29,165167.0,,59.0,42.0,,17.1908648,-88.26802885
NORTH_AMERICA,BLZ,Belize,2021-09-26,192626.0,,80.0,48.0,,17.1908648,-88.26802885
AFRICA,SSD,South Sudan,2023-05-28,4266934.0,440414.0,39.0,38.0,4.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-06-25,4272500.0,440634.0,39.0,38.0,4.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-07-30,4278253.0,440862.0,39.0,38.0,4.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-08-27,4284005.0,441089.0,39.0,38.0,4.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-09-24,4313129.0,507986.0,39.0,39.0,5.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-10-29,4315127.0,513122.0,39.0,39.0,5.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-11-26,4315127.0,513122.0,39.0,39.0,5.0,7.0,30.0
AFRICA,SSD,South Sudan,2021-04-25,4018.0,,,,,7.0,30.0
AFRICA,SSD,South Sudan,2021-05-30,9744.0,,,,,7.0,30.0
AFRICA,SSD,South Sudan,2021-06-27,42997.0,,,,,7.0,30.0
AFRICA,SSD,South Sudan,2021-07-25,52226.0,,1.0,,,7.0,30.0
AFRICA,SSD,South Sudan,2021-08-29,52496.0,,1.0,,,7.0,30.0
AFRICA,SSD,South Sudan,2021-09-26,76475.0,,1.0,1.0,,7.0,30.0
AFRICA,SSD,South Sudan,2021-10-31,84839.0,,1.0,1.0,,7.0,30.0
AFRICA,SSD,South Sudan,2021-11-28,202679.0,,2.0,2.0,,7.0,30.0
AFRICA,SSD,South Sudan,2021-12-26,237822.0,,3.0,2.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-01-30,296056.0,,3.0,3.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-02-27,488638.0,,5.0,4.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-03-27,561424.0,,5.0,5.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-04-24,638606.0,,6.0,6.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-05-29,999929.0,,9.0,9.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-06-26,1196396.0,,11.0,11.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-07-31,1509315.0,,14.0,13.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-08-28,1754962.0,,16.0,16.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-09-25,2087214.0,,19.0,19.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-10-30,2143117.0,,19.0,19.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-11-27,2162435.0,,20.0,19.0,,7.0,30.0
AFRICA,SSD,South Sudan,2022-12-25,2264058.0,,21.0,20.0,,7.0,30.0
AFRICA,SSD,South Sudan,2023-01-29,2357521.0,,22.0,21.0,,7.0,30.0
AFRICA,SSD,South Sudan,2023-02-26,3128888.0,,28.0,28.0,,7.0,30.0
AFRICA,SSD,South Sudan,2023-03-26,3655211.0,194762.0,33.0,33.0,2.0,7.0,30.0
AFRICA,SSD,South Sudan,2023-04-30,4193494.0,439776.0,38.0,37.0,4.0,7.0,30.0
NORTH_AMERICA,BMU,Bermuda,2021-01-31,3441.0,,6.0,6.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-02-28,12204.0,,28.0,20.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-03-28,21970.0,,60.0,35.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-04-25,31785.0,,89.0,51.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-05-30,36433.0,,111.0,59.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-06-27,41205.0,,128.0,66.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-07-25,41879.0,,133.0,67.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-08-29,42999.0,,137.0,69.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-09-26,44142.0,,140.0,71.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-10-31,45246.0,,144.0,73.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-11-28,45799.0,,146.0,74.0,,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2021-12-26,46400.0,20267.0,180.0,75.0,33.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-01-30,46706.0,28461.0,194.0,75.0,46.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-02-27,47122.0,31365.0,200.0,76.0,50.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-03-27,48283.0,31673.0,205.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-04-24,48411.0,31723.0,209.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-05-29,48554.0,31821.0,211.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-06-26,48554.0,31828.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-07-31,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-08-28,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-09-25,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-10-30,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-11-27,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2022-12-25,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-01-29,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-02-26,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-03-26,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-04-30,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-05-28,48554.0,31829.0,212.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-06-25,48554.0,31904.0,215.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-07-30,48554.0,31987.0,218.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-08-27,48554.0,32016.0,220.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-09-24,48554.0,32016.0,220.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-10-29,48554.0,32016.0,220.0,78.0,51.0,32.3191672,-64.7671032
NORTH_AMERICA,BMU,Bermuda,2023-11-26,48554.0,32016.0,220.0,78.0,51.0,32.3191672,-64.7671032
AFRICA,CPV,Cabo Verde,2021-10-31,293634.0,,92.0,53.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-11-28,298939.0,,98.0,54.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-12-26,312467.0,6.0,105.0,56.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-01-30,339548.0,12.0,119.0,61.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-02-27,352501.0,17.0,127.0,63.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-03-27,354555.0,23.0,132.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-04-24,354773.0,33.0,135.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-05-29,355232.0,142.0,137.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-06-26,355377.0,183.0,139.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-07-31,355812.0,349.0,149.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-08-28,356236.0,529.0,153.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-09-25,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-10-30,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-11-27,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2022-12-25,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-01-29,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-02-26,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-03-26,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-04-30,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-05-28,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-06-25,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-07-30,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-08-27,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-09-24,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-10-29,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2023-11-26,356734.0,749.0,155.0,64.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-03-28,,,1.0,,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-04-25,14028.0,,3.0,3.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-05-30,21663.0,,4.0,4.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-06-27,80187.0,,16.0,14.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-07-25,154192.0,,31.0,28.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-08-29,236158.0,,56.0,42.0,,16.0042327,-24.0141447
AFRICA,CPV,Cabo Verde,2021-09-26,286914.0,,76.0,52.0,,16.0042327,-24.0141447
NORTH_AMERICA,CUW,Curacao,2022-01-30,106013.0,36595.0,146.0,65.0,22.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-02-27,106823.0,39390.0,149.0,65.0,24.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-03-27,107548.0,40617.0,150.0,66.0,25.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-04-24,107880.0,43728.0,153.0,66.0,27.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-05-29,108139.0,45598.0,154.0,66.0,28.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-06-26,108277.0,46304.0,155.0,66.0,28.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-07-31,108361.0,46792.0,155.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-08-28,108446.0,47037.0,156.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-09-25,108499.0,47037.0,156.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-10-30,108562.0,47037.0,156.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-11-27,108601.0,47473.0,156.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2022-12-25,108601.0,47473.0,158.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-01-29,108601.0,47473.0,158.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-02-26,108601.0,47473.0,159.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-03-26,108601.0,47473.0,159.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-04-30,108601.0,47473.0,159.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-05-28,108601.0,47473.0,159.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2023-06-25,108601.0,47473.0,159.0,66.0,29.0,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2021-02-28,3225.0,,3.0,2.0,,12.1,68.9
NORTH_AMERICA,CUW,Curacao,2021-03-28,28218.0,,22.0,17.0,,12.1,68.9
